Processo;Status;Duracao_Total_s;Etapa_Falha;Mensagem_Erro
7016650-74.2024.8.22.0001;Falha;0.0;;
7010774-29.2024.8.22.0005;Falha;0.0;;
0800594-73.2024.8.14.0066;Falha;0.0;;
0712041-14.2024.8.01.0001;Falha;0.0;;
7001539-93.2024.8.22.0019;Falha;0.0;;
7001485-30.2024.8.22.0019;Falha;0.0;;
7001419-50.2024.8.22.0019;Falha;0.0;;
0800608-43.2024.8.14.0103;Falha;0.0;;
7001076-63.2024.8.22.0016;Falha;0.0;;
7001077-48.2024.8.22.0016;Falha;0.0;;
7001070-56.2024.8.22.0016;Falha;0.0;;
7001069-71.2024.8.22.0016;Falha;0.0;;
7001068-86.2024.8.22.0016;Falha;0.0;;
7002492-63.2024.8.22.0017;Falha;0.0;;
7002434-60.2024.8.22.0017;Falha;0.0;;
7002482-19.2024.8.22.0017;Falha;0.0;;
7002481-34.2024.8.22.0017;Falha;0.0;;
7001872-42.2024.8.22.0020;Falha;0.0;;
7001871-57.2024.8.22.0020;Falha;0.0;;
0801982-50.2024.8.14.0053;Falha;0.0;;
7002660-80.2024.8.22.0012;Falha;0.0;;
7001953-88.2024.8.22.0020;Falha;0.0;;
7001952-06.2024.8.22.0020;Falha;0.0;;
7001951-21.2024.8.22.0020;Falha;0.0;;
7001949-51.2024.8.22.0020;Falha;0.0;;
7001947-81.2024.8.22.0020;Falha;0.0;;
7002386-04.2024.8.22.0017;Falha;0.0;;
7002287-25.2024.8.22.0020;Falha;0.0;;
7002723-08.2024.8.22.0012;Falha;0.0;;
0701106-75.2025.8.01.0001;Falha;0.0;;
0823208-89.2024.8.14.0028;Falha;0.0;;
0800005-70.2025.8.14.0026;Falha;0.0;;
7000974-86.2025.8.22.0022;Falha;0.0;;
0817202-60.2025.8.14.0051;Falha;0.0;;
7002492-44.2025.8.22.0012;Falha;0.0;;
7000007-47.2025.8.22.0020;Falha;0.0;;
0822412-21.2025.8.14.0301;Falha;0.0;;
0817201-75.2025.8.14.0051;Falha;0.0;;
0710237-74.2025.8.01.0001;Falha;0.0;;
0801308-22.2025.8.14.0123;Falha;0.0;;
0814412-06.2025.8.14.0051;Falha;0.0;;
0802656-05.2025.8.14.0017;Falha;0.0;;
0800824-07.2025.8.14.0123;Falha;0.0;;
7024294-34.2025.8.22.0001;Falha;0.0;;
7002235-19.2025.8.22.0012;Falha;0.0;;
7005525-33.2025.8.22.0015;Falha;0.0;;
0817624-35.2025.8.14.0051;Falha;0.0;;
7016618-32.2025.8.22.0002;Falha;0.0;;
7005502-87.2025.8.22.0015;Falha;0.0;;
7017933-95.2025.8.22.0002;Falha;0.0;;
0703310-92.2025.8.01.0001;Falha;0.0;;
0016000-24.2007.8.22.0008;Falha;0.0;;
7004991-93.2023.8.22.0004;Falha;0.0;;
7000331-83.2024.8.22.0016;Falha;0.0;;
7022194-09.2025.8.22.0001;Falha;0.0;;
7005231-35.2016.8.22.0002;Falha;0.0;;
0000326-36.2002.8.20.0105;Falha;0.0;;
0000423-62.2002.8.14.0045;Falha;0.0;;
0004523-12.2005.8.14.0028;Falha;0.0;;
0000672-57.2006.8.20.0101;Falha;0.0;;
0000218-53.2006.8.14.0066;Falha;0.0;;
0803424-46.2017.8.20.5124;Falha;0.0;;
0000988-35.2014.8.22.0004;Falha;0.0;;
0800293-56.2014.8.20.6001;Falha;0.0;;
0601199-27.2017.8.04.0001;Falha;0.0;;
0003007-73.2002.8.14.0015;Falha;0.0;;
0000231-56.1996.8.20.0124;Falha;0.0;;
0707000-81.2015.8.01.0001;Falha;0.0;;
0700562-33.2015.8.01.0003;Falha;0.0;;
0800950-45.2015.8.23.0030;Falha;0.0;;
7006212-67.2016.8.22.0001;Falha;0.0;;
7006030-63.2016.8.22.0007;Falha;0.0;;
0708134-12.2016.8.01.0001;Falha;0.0;;
0709981-49.2016.8.01.0001;Falha;0.0;;
0711520-50.2016.8.01.0001;Falha;0.0;;
0712784-05.2016.8.01.0001;Falha;0.0;;
7006408-28.2016.8.22.0004;Falha;0.0;;
7013161-89.2016.8.22.0007;Falha;0.0;;
0713434-52.2016.8.01.0001;Falha;0.0;;
0700150-40.2017.8.01.0001;Falha;0.0;;
7002118-42.2017.8.22.0001;Falha;0.0;;
7002425-93.2017.8.22.0001;Falha;0.0;;
0803413-49.2017.8.23.0010;Falha;0.0;;
0701264-14.2017.8.01.0001;Falha;0.0;;
0704009-64.2017.8.01.0001;Falha;0.0;;
7005503-83.2017.8.22.0005;Falha;0.0;;
7025081-44.2017.8.22.0001;Falha;0.0;;
0813946-67.2017.8.23.0010;Falha;0.0;;
7026434-22.2017.8.22.0001;Falha;0.0;;
7025618-40.2017.8.22.0001;Falha;0.0;;
7006413-22.2017.8.22.0002;Falha;0.0;;
7029451-66.2017.8.22.0001;Falha;0.0;;
7007408-35.2017.8.22.0002;Falha;0.0;;
0706759-39.2017.8.01.0001;Falha;0.0;;
7027026-66.2017.8.22.0001;Falha;0.0;;
7029491-48.2017.8.22.0001;Falha;0.0;;
7029772-04.2017.8.22.0001;Falha;0.0;;
0807109-61.2017.8.20.5124;Falha;0.0;;
7001281-48.2017.8.22.0013;Falha;0.0;;
0710773-66.2017.8.01.0001;Falha;0.0;;
7035784-34.2017.8.22.0001;Falha;0.0;;
7035810-32.2017.8.22.0001;Falha;0.0;;
0710774-51.2017.8.01.0001;Falha;0.0;;
7010661-31.2017.8.22.0002;Falha;0.0;;
7002349-15.2017.8.22.0019;Falha;0.0;;
7043278-47.2017.8.22.0001;Falha;0.0;;
7043816-28.2017.8.22.0001;Falha;0.0;;
0713471-45.2017.8.01.0001;Falha;0.0;;
7008831-21.2017.8.22.0005;Falha;0.0;;
7049046-51.2017.8.22.0001;Falha;0.0;;
7042763-12.2017.8.22.0001;Falha;0.0;;
7044571-52.2017.8.22.0001;Falha;0.0;;
0714736-82.2017.8.01.0001;Falha;0.0;;
7047253-77.2017.8.22.0001;Falha;0.0;;
0717132-32.2017.8.01.0001;Falha;0.0;;
0715442-65.2017.8.01.0001;Falha;0.0;;
7010521-79.2017.8.22.0007;Falha;0.0;;
0715556-04.2017.8.01.0001;Falha;0.0;;
7005343-46.2017.8.22.0009;Falha;0.0;;
0822984-28.2017.8.20.5106;Falha;0.0;;
0804639-55.2018.8.23.0010;Falha;0.0;;
0700011-54.2018.8.01.0001;Falha;0.0;;
7052374-86.2017.8.22.0001;Falha;0.0;;
0701830-26.2018.8.01.0001;Falha;0.0;;
0818674-20.2018.8.23.0010;Falha;0.0;;
0801384-55.2019.8.23.0010;Falha;0.0;;
7014420-69.2018.8.22.0001;Falha;0.0;;
7000239-15.2018.8.22.0017;Falha;0.0;;
7020103-87.2018.8.22.0001;Falha;0.0;;
0806065-05.2018.8.23.0010;Falha;0.0;;
7013349-32.2018.8.22.0001;Falha;0.0;;
7020568-96.2018.8.22.0001;Falha;0.0;;
7000568-51.2018.8.22.0009;Falha;0.0;;
0701650-10.2018.8.01.0001;Falha;0.0;;
0800279-63.2018.8.23.0047;Falha;0.0;;
0703939-13.2018.8.01.0001;Falha;0.0;;
0701927-26.2018.8.01.0001;Falha;0.0;;
0703133-75.2018.8.01.0001;Falha;0.0;;
0802570-72.2018.8.20.5106;Falha;0.0;;
7019920-19.2018.8.22.0001;Falha;0.0;;
0703610-98.2018.8.01.0001;Falha;0.0;;
0704800-96.2018.8.01.0001;Falha;0.0;;
0809175-34.2018.8.20.5106;Falha;0.0;;
0706982-55.2018.8.01.0001;Falha;0.0;;
0704803-51.2018.8.01.0001;Falha;0.0;;
0706007-33.2018.8.01.0001;Falha;0.0;;
0705870-51.2018.8.01.0001;Falha;0.0;;
0700455-81.2018.8.01.0003;Falha;0.0;;
0700970-07.2018.8.01.0007;Falha;0.0;;
0705024-34.2018.8.01.0001;Falha;0.0;;
0705025-19.2018.8.01.0001;Falha;0.0;;
0704789-67.2018.8.01.0001;Falha;0.0;;
0800040-44.2018.8.20.5123;Falha;0.0;;
0704804-36.2018.8.01.0001;Falha;0.0;;
0705654-90.2018.8.01.0001;Falha;0.0;;
0700997-87.2018.8.01.0007;Falha;0.0;;
0800170-17.2018.8.20.5161;Falha;0.0;;
0800323-33.2018.8.20.5102;Falha;0.0;;
0801844-13.2018.8.20.5102;Falha;0.0;;
0800371-89.2018.8.20.5102;Falha;0.0;;
7031071-79.2018.8.22.0001;Falha;0.0;;
0708407-20.2018.8.01.0001;Falha;0.0;;
0700650-66.2018.8.01.0003;Falha;0.0;;
0708521-56.2018.8.01.0001;Falha;0.0;;
7029674-82.2018.8.22.0001;Falha;0.0;;
0801183-40.2018.8.20.5100;Falha;0.0;;
0100666-91.2018.8.20.0148;Falha;0.0;;
0701084-22.2018.8.01.0014;Falha;0.0;;
0701098-06.2018.8.01.0014;Falha;0.0;;
0708181-15.2018.8.01.0001;Falha;0.0;;
0800181-29.2019.8.20.5123;Falha;0.0;;
0800079-77.2018.8.20.5111;Falha;0.0;;
0709904-69.2018.8.01.0001;Falha;0.0;;
0800020-19.2019.8.20.5123;Falha;0.0;;
0710086-55.2018.8.01.0001;Falha;0.0;;
7046468-81.2018.8.22.0001;Falha;0.0;;
0800224-63.2019.8.20.5123;Falha;0.0;;
0700162-83.2019.8.01.0001;Falha;0.0;;
0800445-18.2019.8.20.5100;Falha;0.0;;
0805584-30.2019.8.20.5106;Falha;0.0;;
0706650-20.2020.8.01.0001;Falha;0.0;;
7004859-60.2019.8.22.0009;Falha;0.0;;
0821872-53.2019.8.20.5106;Falha;0.0;;
0801046-84.2020.8.20.5101;Falha;0.0;;
0802425-91.2019.8.20.5102;Falha;0.0;;
0819710-85.2019.8.20.5106;Falha;0.0;;
7006669-43.2023.8.22.0005;Falha;0.0;;
0801045-10.2018.8.20.5121;Falha;0.0;;
0801456-67.2024.8.20.5113;Falha;0.0;;
0801102-45.2024.8.20.5112;Falha;0.0;;
0804532-07.2025.8.20.5100;Falha;0.0;;
7038882-27.2017.8.22.0001;Falha;0.0;;
0709257-40.2019.8.01.0001;Falha;0.0;;
7028479-28.2019.8.22.0001;Falha;0.0;;
0000677-29.2014.8.22.0009;Falha;0.0;;
0700174-87.2016.8.01.0006;Falha;0.0;;
7005600-45.2024.8.22.0003;Falha;0.0;;
0801035-37.2025.8.14.0125;Falha;0.0;;
0816749-86.2018.8.23.0010;Falha;0.0;;
0817770-87.2024.8.23.0010;Falha;0.0;;
0004724-53.2014.8.14.0014;Falha;0.0;;
0017482-37.2012.8.01.0001;Falha;0.0;;
0000024-80.2003.8.20.0134;Falha;0.0;;
0000146-93.2003.8.20.0134;Falha;0.0;;
0000144-26.2003.8.20.0134;Falha;0.0;;
0000458-35.2007.8.20.0100;Falha;0.0;;
0006764-98.2016.8.14.0123;Falha;0.0;;
0007582-50.2016.8.14.0123;Falha;0.0;;
0003568-89.2017.8.14.0025;Falha;0.0;;
0011079-93.2017.8.14.0040;Falha;0.0;;
0004842-53.2017.8.14.0069;Falha;0.0;;
0000223-78.2018.8.14.0123;Falha;0.0;;
0007114-18.2018.8.14.0026;Falha;0.0;;
0002482-37.2019.8.14.0050;Falha;0.0;;
0011328-05.2017.8.14.0053;Falha;0.0;;
0010149-20.2017.8.14.0026;Falha;0.0;;
0012364-46.2017.8.14.0065;Falha;0.0;;
0000363-18.2018.8.14.0025;Falha;0.0;;
0000364-03.2018.8.14.0025;Falha;0.0;;
0005888-03.2018.8.14.0050;Falha;0.0;;
0006949-36.2018.8.14.0069;Falha;0.0;;
0800397-43.2018.8.14.0062;Falha;0.0;;
0009779-94.2019.8.14.0115;Falha;0.0;;
0002370-57.2018.8.14.0065;Falha;0.0;;
0004231-66.2018.8.14.0069;Falha;0.0;;
7010645-43.2018.8.22.0002;Falha;0.0;;
0800355-91.2018.8.14.0062;Falha;0.0;;
7001397-02.2018.8.22.0019;Falha;0.0;;
0800356-76.2018.8.14.0062;Falha;0.0;;
0004807-28.2018.8.14.0047;Falha;0.0;;
0006632-38.2018.8.14.0069;Falha;0.0;;
0003733-65.2019.8.14.0123;Falha;0.0;;
0004928-22.2018.8.14.0123;Falha;0.0;;
0800416-63.2018.8.14.0025;Falha;0.0;;
0007334-16.2018.8.14.0026;Falha;0.0;;
0007529-98.2018.8.14.0123;Falha;0.0;;
0800379-02.2019.8.14.0025;Falha;0.0;;
0007720-46.2018.8.14.0026;Falha;0.0;;
0800356-90.2018.8.14.0025;Falha;0.0;;
0008037-04.2018.8.14.0104;Falha;0.0;;
0800881-58.2018.8.14.0062;Falha;0.0;;
0800547-77.2018.8.14.0109;Falha;0.0;;
7004434-88.2018.8.22.0002;Falha;0.0;;
0800573-36.2018.8.14.0025;Falha;0.0;;
0003388-67.2019.8.14.0069;Falha;0.0;;
0800597-16.2019.8.14.0062;Falha;0.0;;
7000945-46.2019.8.22.0022;Falha;0.0;;
0800520-07.2019.8.14.0062;Falha;0.0;;
7028907-10.2019.8.22.0001;Falha;0.0;;
0800667-47.2019.8.14.0025;Falha;0.0;;
0806435-42.2019.8.14.0028;Falha;0.0;;
0008110-47.2019.8.14.0069;Falha;0.0;;
0801145-94.2019.8.14.0109;Falha;0.0;;
0800173-48.2020.8.14.0123;Falha;0.0;;
0800205-21.2020.8.14.0069;Falha;0.0;;
0800246-23.2020.8.14.0025;Falha;0.0;;
0800037-40.2020.8.14.0062;Falha;0.0;;
0800438-53.2020.8.14.0025;Falha;0.0;;
0801006-66.2020.8.14.0123;Falha;0.0;;
0000218-09.2020.8.04.3601;Falha;0.0;;
0800256-30.2021.8.14.0123;Falha;0.0;;
0800108-79.2021.8.14.0103;Falha;0.0;;
0800735-26.2021.8.14.0025;Falha;0.0;;
0801563-85.2022.8.14.0025;Falha;0.0;;
0800921-62.2021.8.14.0053;Falha;0.0;;
0801356-09.2021.8.14.0062;Falha;0.0;;
0801124-74.2022.8.14.0025;Falha;0.0;;
0800029-71.2022.8.14.0069;Falha;0.0;;
0800989-59.2022.8.14.0123;Falha;0.0;;
0801414-54.2022.8.14.0069;Falha;0.0;;
0813304-16.2022.8.14.0028;Falha;0.0;;
0800120-93.2024.8.14.0069;Falha;0.0;;
0700127-77.2025.8.01.0013;Falha;0.0;;
7033423-97.2024.8.22.0001;Falha;0.0;;
0800113-89.2019.8.14.0065;Falha;0.0;;
0800155-09.2021.8.14.0053;Falha;0.0;;
0801145-36.2022.8.14.0062;Falha;0.0;;
0800035-46.2018.8.14.0125;Falha;0.0;;
0006007-52.2018.8.14.0053;Falha;0.0;;
7009595-45.2019.8.22.0002;Falha;0.0;;
0832820-47.2020.8.14.0301;Falha;0.0;;
0008589-72.2019.8.14.0123;Falha;0.0;;
7017411-78.2019.8.22.0002;Falha;0.0;;
0800273-94.2020.8.14.0125;Falha;0.0;;
0813685-87.2023.8.14.0028;Falha;0.0;;
0017484-07.2012.8.01.0001;Falha;0.0;;
0000475-78.2006.8.14.0066;Falha;0.0;;
0005919-54.1997.8.04.0012;Falha;0.0;;
0100174-49.2015.8.20.0134;Falha;0.0;;
0003034-42.2016.8.03.0008;Falha;0.0;;
0007399-06.2016.8.14.0115;Falha;0.0;;
0000975-51.2017.8.14.0037;Falha;0.0;;
0639699-94.2019.8.04.0001;Falha;0.0;;
0801303-38.2020.8.14.0070;Falha;0.0;;
0800147-23.2020.8.14.0035;Falha;0.0;;
7028919-87.2020.8.22.0001;Falha;0.0;;
0700084-49.2020.8.01.0003;Falha;0.0;;
0801304-73.2019.8.14.0097;Falha;0.0;;
0857061-22.2019.8.14.0301;Falha;0.0;;
0828773-30.2020.8.14.0301;Falha;0.0;;
0811322-33.2019.8.14.0040;Falha;0.0;;
0800714-87.2019.8.14.0003;Falha;0.0;;
0708226-19.2018.8.01.0001;Falha;0.0;;
0628569-20.2013.8.04.0001;Falha;0.0;;
0069856-06.2013.8.14.0301;Falha;0.0;;
0632030-97.2013.8.04.0001;Falha;0.0;;
0005191-08.2014.8.14.0022;Falha;0.0;;
0017139-46.2015.8.14.0301;Falha;0.0;;
0100257-65.2015.8.20.0134;Falha;0.0;;
0010261-71.2016.8.14.0010;Falha;0.0;;
0836076-34.2016.8.20.5001;Falha;0.0;;
0841776-88.2016.8.20.5001;Falha;0.0;;
0001103-57.2016.8.14.1605;Falha;0.0;;
0830682-97.2016.8.23.0010;Falha;0.0;;
0018632-31.2016.8.14.0040;Falha;0.0;;
0027832-54.2017.8.03.0001;Falha;0.0;;
0802710-36.2018.8.14.0301;Falha;0.0;;
0634798-54.2017.8.04.0001;Falha;0.0;;
0614659-52.2015.8.04.0001;Falha;0.0;;
0843826-85.2019.8.14.0301;Falha;0.0;;
0002327-21.2020.8.04.4401;Falha;0.0;;
0802037-23.2019.8.14.0070;Falha;0.0;;
0615998-70.2020.8.04.0001;Falha;0.0;;
0035482-05.2015.8.14.0006;Falha;0.0;;
0231300-43.2016.8.14.0301;Falha;0.0;;
0045226-74.2017.8.03.0001;Falha;0.0;;
0005588-13.2017.8.14.0006;Falha;0.0;;
0613845-06.2016.8.04.0001;Falha;0.0;;
0026462-17.2011.8.14.0301;Falha;0.0;;
0111088-67.2012.8.20.0106;Falha;0.0;;
0207789-61.2012.8.04.0001;Falha;0.0;;
0007910-18.2013.8.14.0015;Falha;0.0;;
0717088-05.2012.8.04.0001;Falha;0.0;;
0002279-44.2013.8.03.0001;Falha;0.0;;
0612108-70.2013.8.04.0001;Falha;0.0;;
0010844-61.2013.8.14.0301;Falha;0.0;;
0063059-48.2012.8.14.0301;Falha;0.0;;
0001877-90.2013.8.22.0014;Falha;0.0;;
0004245-70.2013.8.14.0022;Falha;0.0;;
0710608-58.2013.8.01.0001;Falha;0.0;;
0004789-31.2015.8.22.0001;Falha;0.0;;
0102283-73.2013.8.20.0112;Falha;0.0;;
0015081-46.2013.8.22.0001;Falha;0.0;;
0053568-80.2013.8.14.0301;Falha;0.0;;
0053580-94.2013.8.14.0301;Falha;0.0;;
0802793-09.2013.8.20.0124;Falha;0.0;;
0016861-28.2013.8.14.0006;Falha;0.0;;
0700358-57.2013.8.01.0003;Falha;0.0;;
0102054-16.2013.8.20.0112;Falha;0.0;;
0007794-23.2013.8.22.0004;Falha;0.0;;
0135207-82.2013.8.20.0001;Falha;0.0;;
0013657-73.2013.8.14.0006;Falha;0.0;;
0013653-36.2013.8.14.0006;Falha;0.0;;
0004943-03.2013.8.14.0014;Falha;0.0;;
0003888-88.2014.8.22.0004;Falha;0.0;;
0013116-27.2014.8.03.0001;Falha;0.0;;
0001542-70.2014.8.22.0003;Falha;0.0;;
0150555-43.2013.8.20.0001;Falha;0.0;;
0101129-19.2014.8.20.0101;Falha;0.0;;
0005926-87.2014.8.14.0039;Falha;0.0;;
0012550-45.2014.8.14.0301;Falha;0.0;;
0005771-61.2014.8.22.0007;Falha;0.0;;
0612578-67.2014.8.04.0001;Falha;0.0;;
0003197-84.2014.8.14.0008;Falha;0.0;;
0008221-33.2014.8.14.0028;Falha;0.0;;
0006162-70.2014.8.14.0061;Falha;0.0;;
0000444-06.2014.8.04.3801;Falha;0.0;;
0805201-59.2014.8.20.6001;Falha;0.0;;
0000505-18.2015.8.14.0028;Falha;0.0;;
0006226-94.2014.8.14.0024;Falha;0.0;;
0051149-53.2014.8.14.0301;Falha;0.0;;
0803576-64.2014.8.20.0124;Falha;0.0;;
0014983-34.2014.8.14.0006;Falha;0.0;;
0016692-38.2014.8.14.0028;Falha;0.0;;
0000220-37.2015.8.14.0024;Falha;0.0;;
0802371-33.2015.8.23.0010;Falha;0.0;;
0010008-53.2015.8.03.0001;Falha;0.0;;
0005659-76.2015.8.22.0001;Falha;0.0;;
0813648-92.2015.8.20.5001;Falha;0.0;;
0809850-02.2015.8.20.5106;Falha;0.0;;
0814272-44.2015.8.20.5001;Falha;0.0;;
0007963-48.2015.8.22.0001;Falha;0.0;;
0023410-07.2015.8.03.0001;Falha;0.0;;
0038161-77.2015.8.14.0070;Falha;0.0;;
0006771-41.2015.8.22.0014;Falha;0.0;;
0029484-56.2015.8.14.0006;Falha;0.0;;
0831312-39.2015.8.20.5001;Falha;0.0;;
0023522-52.2015.8.14.0006;Falha;0.0;;
0806925-76.2015.8.20.5124;Falha;0.0;;
0043452-53.2015.8.14.0104;Falha;0.0;;
0830423-85.2015.8.20.5001;Falha;0.0;;
0620384-22.2015.8.04.0001;Falha;0.0;;
0028208-33.2015.8.14.0024;Falha;0.0;;
0034122-42.2015.8.14.0133;Falha;0.0;;
0069387-75.2015.8.14.0046;Falha;0.0;;
0818827-80.2015.8.20.5106;Falha;0.0;;
0007768-45.2015.8.22.0007;Falha;0.0;;
0038248-52.2015.8.03.0001;Falha;0.0;;
0036512-75.2015.8.14.0006;Falha;0.0;;
0010375-31.2015.8.22.0007;Falha;0.0;;
0133471-58.2015.8.14.0055;Falha;0.0;;
0101271-44.2015.8.14.0072;Falha;0.0;;
0156474-80.2015.8.14.0107;Falha;0.0;;
0000003-54.2016.8.04.3801;Falha;0.0;;
0000061-17.2016.8.14.0006;Falha;0.0;;
0100021-51.2016.8.20.0111;Falha;0.0;;
0600358-66.2016.8.04.0001;Falha;0.0;;
0000002-69.2016.8.04.3801;Falha;0.0;;
0804780-91.2016.8.20.5001;Falha;0.0;;
0100180-77.2016.8.20.0148;Falha;0.0;;
0004413-49.2016.8.14.0028;Falha;0.0;;
0808665-16.2016.8.20.5001;Falha;0.0;;
0130132-95.2016.8.14.0301;Falha;0.0;;
0009427-14.2016.8.14.0028;Falha;0.0;;
0022332-41.2016.8.03.0001;Falha;0.0;;
0004649-31.2016.8.14.0018;Falha;0.0;;
0007028-76.2016.8.14.0039;Falha;0.0;;
0012468-55.2016.8.14.0006;Falha;0.0;;
0708112-51.2016.8.01.0001;Falha;0.0;;
0000515-79.2016.8.03.0013;Falha;0.0;;
0000252-05.2016.8.04.3801;Falha;0.0;;
0834629-11.2016.8.20.5001;Falha;0.0;;
0471701-03.2016.8.14.0301;Falha;0.0;;
0019161-86.2016.8.14.0028;Falha;0.0;;
0836086-78.2016.8.20.5001;Falha;0.0;;
0002519-57.2016.8.14.0054;Falha;0.0;;
0559662-79.2016.8.14.0301;Falha;0.0;;
0017737-75.2016.8.14.0006;Falha;0.0;;
0019733-42.2016.8.14.0028;Falha;0.0;;
7050740-89.2016.8.22.0001;Falha;0.0;;
0008870-05.2016.8.14.0003;Falha;0.0;;
0000300-37.2016.8.04.7301;Falha;0.0;;
0631573-60.2016.8.04.0001;Falha;0.0;;
0019341-71.2016.8.14.0006;Falha;0.0;;
0801444-78.2019.8.20.5129;Falha;0.0;;
0849574-03.2016.8.20.5001;Falha;0.0;;
0100002-18.2017.8.20.0141;Falha;0.0;;
0012191-56.2016.8.14.0065;Falha;0.0;;
0058673-66.2016.8.03.0001;Falha;0.0;;
0713473-49.2016.8.01.0001;Falha;0.0;;
0101174-23.2016.8.20.0143;Falha;0.0;;
0639828-07.2016.8.04.0001;Falha;0.0;;
0061234-63.2016.8.03.0001;Falha;0.0;;
0060082-77.2016.8.03.0001;Falha;0.0;;
0000866-33.2017.8.14.0006;Falha;0.0;;
7001030-66.2017.8.22.0001;Falha;0.0;;
0000583-53.2017.8.04.3800;Falha;0.0;;
0002719-72.2017.8.14.0040;Falha;0.0;;
0100091-83.2017.8.20.0127;Falha;0.0;;
0000111-94.2017.8.03.0012;Falha;0.0;;
0801190-60.2017.8.14.0015;Falha;0.0;;
0001405-49.2017.8.14.0054;Falha;0.0;;
0000473-02.2017.8.03.0011;Falha;0.0;;
0009290-95.2017.8.14.0028;Falha;0.0;;
0007538-19.2017.8.14.0051;Falha;0.0;;
7002137-21.2017.8.22.0010;Falha;0.0;;
0023867-35.2017.8.14.0301;Falha;0.0;;
0004551-57.2017.8.14.0003;Falha;0.0;;
0705789-39.2017.8.01.0001;Falha;0.0;;
0003984-75.2017.8.14.0019;Falha;0.0;;
0007156-54.2017.8.14.0074;Falha;0.0;;
0802376-21.2017.8.14.0015;Falha;0.0;;
0810782-28.2018.8.20.5124;Falha;0.0;;
0804774-45.2020.8.20.5001;Falha;0.0;;
0013262-40.2017.8.14.0039;Falha;0.0;;
7044962-07.2017.8.22.0001;Falha;0.0;;
0642678-97.2017.8.04.0001;Falha;0.0;;
0800409-89.2020.8.20.5148;Falha;0.0;;
7000178-68.2020.8.22.0023;Falha;0.0;;
0003250-63.2018.8.14.0028;Falha;0.0;;
0835795-76.2019.8.14.0301;Falha;0.0;;
0642992-09.2018.8.04.0001;Falha;0.0;;
7000666-35.2020.8.22.0019;Falha;0.0;;
0839238-98.2020.8.14.0301;Falha;0.0;;
0002178-25.2020.8.04.4401;Falha;0.0;;
0000923-05.2020.8.04.4701;Falha;0.0;;
0800119-52.2020.8.14.0133;Falha;0.0;;
7000327-76.2020.8.22.0019;Falha;0.0;;
0013104-78.2019.8.14.0050;Falha;0.0;;
0000354-38.2020.8.04.5401;Falha;0.0;;
7003298-16.2019.8.22.0004;Falha;0.0;;
0807886-75.2019.8.20.5124;Falha;0.0;;
0802849-65.2019.8.14.0070;Falha;0.0;;
0800398-34.2020.8.14.0005;Falha;0.0;;
0705582-35.2020.8.01.0001;Falha;0.0;;
0815174-70.2019.8.14.0006;Falha;0.0;;
0804036-82.2019.8.20.5101;Falha;0.0;;
0800497-19.2020.8.14.0097;Falha;0.0;;
0807436-89.2020.8.14.0040;Falha;0.0;;
0804257-92.2019.8.14.0005;Falha;0.0;;
0850343-72.2020.8.14.0301;Falha;0.0;;
0822090-71.2020.8.20.5001;Falha;0.0;;
0800036-42.2019.8.14.0110;Falha;0.0;;
0801436-10.2020.8.14.0061;Falha;0.0;;
0800580-39.2020.8.23.0047;Falha;0.0;;
0800643-30.2020.8.14.0107;Falha;0.0;;
0811823-51.2019.8.14.0051;Falha;0.0;;
0029326-46.2020.8.03.0001;Falha;0.0;;
0638234-16.2020.8.04.0001;Falha;0.0;;
0673204-42.2020.8.04.0001;Falha;0.0;;
0763784-21.2020.8.04.0001;Falha;0.0;;
0601322-93.2015.8.04.0001;Falha;0.0;;
0800481-80.2019.8.20.5158;Falha;0.0;;
0020632-31.2015.8.14.0301;Falha;0.0;;
0802355-64.2021.8.14.0028;Falha;0.0;;
0004644-04.2018.8.14.0094;Falha;0.0;;
7064452-49.2016.8.22.0001;Falha;0.0;;
0834605-49.2017.8.14.0301;Falha;0.0;;
0613483-38.2015.8.04.0001;Falha;0.0;;
0663656-26.2016.8.14.0301;Falha;0.0;;
0618831-03.2016.8.04.0001;Falha;0.0;;
0044337-57.2016.8.03.0001;Falha;0.0;;
0842271-35.2016.8.20.5001;Falha;0.0;;
0001146-67.2018.8.03.0008;Falha;0.0;;
0006588-04.2017.8.14.0053;Falha;0.0;;
0645766-46.2017.8.04.0001;Falha;0.0;;
0643060-56.2018.8.04.0001;Falha;0.0;;
0001493-64.2016.8.04.5401;Falha;0.0;;
0017850-80.2017.8.14.0301;Falha;0.0;;
0007826-71.2018.8.14.0005;Falha;0.0;;
0000181-88.2017.8.14.0050;Falha;0.0;;
0800753-30.2018.8.14.0097;Falha;0.0;;
0027974-64.2013.8.14.0301;Falha;0.0;;
0618839-77.2016.8.04.0001;Falha;0.0;;
0002781-52.2016.8.14.0039;Falha;0.0;;
0005688-54.2015.8.03.0002;Falha;0.0;;
0000231-11.2018.8.04.5401;Falha;0.0;;
0615196-14.2016.8.04.0001;Falha;0.0;;
0626756-50.2016.8.04.0001;Falha;0.0;;
0012234-34.2017.8.14.0040;Falha;0.0;;
7006025-41.2016.8.22.0007;Falha;0.0;;
0005961-44.2017.8.14.0006;Falha;0.0;;
0000267-31.2016.8.14.0006;Falha;0.0;;
0008594-91.2016.8.14.0061;Falha;0.0;;
0814044-67.2018.8.14.0301;Falha;0.0;;
0609166-60.2016.8.04.0001;Falha;0.0;;
7027772-02.2015.8.22.0001;Falha;0.0;;
